date,airline_nm,season,season_type,domestic_or_international
20190202,진에어,1,성수기,국내선
20190203,진에어,1,성수기,국내선
20190204,진에어,1,성수기,국내선
20190205,진에어,1,성수기,국내선
20190206,진에어,1,성수기,국내선
20190207,진에어,1,성수기,국내선
20190208,진에어,0,비수기,국내선
20190209,진에어,0,비수기,국내선
20190210,진에어,0,비수기,국내선
20190211,진에어,0,비수기,국내선
20190212,진에어,0,비수기,국내선
20190213,진에어,0,비수기,국내선
20190214,진에어,0,비수기,국내선
20190215,진에어,0,비수기,국내선
20190216,진에어,0,비수기,국내선
20190217,진에어,0,비수기,국내선
20190218,진에어,0,비수기,국내선
20190219,진에어,0,비수기,국내선
20190220,진에어,0,비수기,국내선
20190221,진에어,0,비수기,국내선
20190222,진에어,0,비수기,국내선
20190223,진에어,1,성수기,국내선
20190224,진에어,1,성수기,국내선
20190225,진에어,1,성수기,국내선
20190226,진에어,1,성수기,국내선
20190227,진에어,1,성수기,국내선
20190228,진에어,1,성수기,국내선
20190301,진에어,1,성수기,국내선
20190302,진에어,1,성수기,국내선
20190303,진에어,0,비수기,국내선
20190304,진에어,0,비수기,국내선
20190305,진에어,0,비수기,국내선
20190306,진에어,0,비수기,국내선
20190307,진에어,0,비수기,국내선
20190308,진에어,0,비수기,국내선
20190309,진에어,0,비수기,국내선
20190310,진에어,0,비수기,국내선
20190311,진에어,0,비수기,국내선
20190312,진에어,0,비수기,국내선
20190313,진에어,0,비수기,국내선
20190314,진에어,0,비수기,국내선
20190315,진에어,0,비수기,국내선
20190316,진에어,0,비수기,국내선
20190317,진에어,0,비수기,국내선
20190318,진에어,0,비수기,국내선
20190319,진에어,0,비수기,국내선
20190320,진에어,0,비수기,국내선
20190321,진에어,0,비수기,국내선
20190322,진에어,0,비수기,국내선
20190323,진에어,0,비수기,국내선
20190324,진에어,0,비수기,국내선
20190325,진에어,0,비수기,국내선
20190326,진에어,0,비수기,국내선
20190327,진에어,0,비수기,국내선
20190328,진에어,0,비수기,국내선
20190329,진에어,0,비수기,국내선
20190330,진에어,0,비수기,국내선
20190331,진에어,0,비수기,국내선
20190401,진에어,0,비수기,국내선
20190402,진에어,0,비수기,국내선
20190403,진에어,0,비수기,국내선
20190404,진에어,0,비수기,국내선
20190405,진에어,0,비수기,국내선
20190406,진에어,0,비수기,국내선
20190407,진에어,0,비수기,국내선
20190408,진에어,0,비수기,국내선
20190409,진에어,0,비수기,국내선
20190410,진에어,0,비수기,국내선
20190411,진에어,0,비수기,국내선
20190412,진에어,0,비수기,국내선
20190413,진에어,0,비수기,국내선
20190414,진에어,0,비수기,국내선
20190415,진에어,0,비수기,국내선
20190416,진에어,0,비수기,국내선
20190417,진에어,0,비수기,국내선
20190418,진에어,0,비수기,국내선
20190419,진에어,0,비수기,국내선
20190420,진에어,0,비수기,국내선
20190421,진에어,0,비수기,국내선
20190422,진에어,0,비수기,국내선
20190423,진에어,0,비수기,국내선
20190424,진에어,0,비수기,국내선
20190425,진에어,0,비수기,국내선
20190426,진에어,0,비수기,국내선
20190427,진에어,0,비수기,국내선
20190428,진에어,0,비수기,국내선
20190429,진에어,0,비수기,국내선
20190430,진에어,0,비수기,국내선
20190501,진에어,0,비수기,국내선
20190502,진에어,0,비수기,국내선
20190503,진에어,0,비수기,국내선
20190504,진에어,1,성수기,국내선
20190505,진에어,1,성수기,국내선
20190506,진에어,1,성수기,국내선
20190507,진에어,1,성수기,국내선
20190508,진에어,0,비수기,국내선
20190509,진에어,0,비수기,국내선
20190510,진에어,0,비수기,국내선
20190511,진에어,0,비수기,국내선
20190512,진에어,0,비수기,국내선
20190513,진에어,0,비수기,국내선
20190514,진에어,0,비수기,국내선
20190515,진에어,0,비수기,국내선
20190516,진에어,0,비수기,국내선
20190517,진에어,0,비수기,국내선
20190518,진에어,0,비수기,국내선
20190519,진에어,0,비수기,국내선
20190520,진에어,0,비수기,국내선
20190521,진에어,0,비수기,국내선
20190522,진에어,0,비수기,국내선
20190523,진에어,0,비수기,국내선
20190524,진에어,0,비수기,국내선
20190525,진에어,0,비수기,국내선
20190526,진에어,0,비수기,국내선
20190527,진에어,0,비수기,국내선
20190528,진에어,0,비수기,국내선
20190529,진에어,0,비수기,국내선
20190530,진에어,0,비수기,국내선
20190531,진에어,0,비수기,국내선
20190601,진에어,0,비수기,국내선
20190602,진에어,0,비수기,국내선
20190603,진에어,0,비수기,국내선
20190604,진에어,0,비수기,국내선
20190605,진에어,0,비수기,국내선
20190606,진에어,1,성수기,국내선
20190607,진에어,1,성수기,국내선
20190608,진에어,1,성수기,국내선
20190609,진에어,0,비수기,국내선
20190610,진에어,0,비수기,국내선
20190611,진에어,0,비수기,국내선
20190612,진에어,0,비수기,국내선
20190613,진에어,0,비수기,국내선
20190614,진에어,0,비수기,국내선
20190615,진에어,0,비수기,국내선
20190616,진에어,0,비수기,국내선
20190617,진에어,0,비수기,국내선
20190618,진에어,0,비수기,국내선
20190619,진에어,0,비수기,국내선
20190620,진에어,0,비수기,국내선
20190621,진에어,0,비수기,국내선
20190622,진에어,0,비수기,국내선
20190623,진에어,0,비수기,국내선
20190624,진에어,0,비수기,국내선
20190625,진에어,0,비수기,국내선
20190626,진에어,0,비수기,국내선
20190627,진에어,0,비수기,국내선
20190628,진에어,0,비수기,국내선
20190629,진에어,0,비수기,국내선
20190630,진에어,0,비수기,국내선
20190701,진에어,0,비수기,국내선
20190702,진에어,0,비수기,국내선
20190703,진에어,0,비수기,국내선
20190704,진에어,0,비수기,국내선
20190705,진에어,0,비수기,국내선
20190706,진에어,0,비수기,국내선
20190707,진에어,0,비수기,국내선
20190708,진에어,0,비수기,국내선
20190709,진에어,0,비수기,국내선
20190710,진에어,0,비수기,국내선
20190711,진에어,0,비수기,국내선
20190712,진에어,0,비수기,국내선
20190713,진에어,0,비수기,국내선
20190714,진에어,0,비수기,국내선
20190715,진에어,0,비수기,국내선
20190716,진에어,0,비수기,국내선
20190717,진에어,0,비수기,국내선
20190718,진에어,0,비수기,국내선
20190719,진에어,0,비수기,국내선
20190720,진에어,1,성수기,국내선
20190721,진에어,1,성수기,국내선
20190722,진에어,1,성수기,국내선
20190723,진에어,1,성수기,국내선
20190724,진에어,1,성수기,국내선
20190725,진에어,1,성수기,국내선
20190726,진에어,1,성수기,국내선
20190727,진에어,1,성수기,국내선
20190728,진에어,1,성수기,국내선
20190729,진에어,1,성수기,국내선
20190730,진에어,1,성수기,국내선
20190731,진에어,1,성수기,국내선
20190801,진에어,1,성수기,국내선
20190802,진에어,1,성수기,국내선
20190803,진에어,1,성수기,국내선
20190804,진에어,1,성수기,국내선
20190805,진에어,1,성수기,국내선
20190806,진에어,1,성수기,국내선
20190807,진에어,1,성수기,국내선
20190808,진에어,1,성수기,국내선
20190809,진에어,1,성수기,국내선
20190810,진에어,1,성수기,국내선
20190811,진에어,1,성수기,국내선
20190812,진에어,1,성수기,국내선
20190813,진에어,1,성수기,국내선
20190814,진에어,1,성수기,국내선
20190815,진에어,1,성수기,국내선
20190816,진에어,1,성수기,국내선
20190817,진에어,1,성수기,국내선
20190818,진에어,0,비수기,국내선
20190819,진에어,0,비수기,국내선
20190820,진에어,0,비수기,국내선
20190821,진에어,0,비수기,국내선
20190822,진에어,0,비수기,국내선
20190823,진에어,0,비수기,국내선
20190824,진에어,0,비수기,국내선
20190825,진에어,0,비수기,국내선
20190826,진에어,0,비수기,국내선
20190827,진에어,0,비수기,국내선
20190828,진에어,0,비수기,국내선
20190829,진에어,0,비수기,국내선
20190830,진에어,0,비수기,국내선
20190831,진에어,0,비수기,국내선
20190901,진에어,0,비수기,국내선
20190902,진에어,0,비수기,국내선
20190903,진에어,0,비수기,국내선
20190904,진에어,0,비수기,국내선
20190905,진에어,0,비수기,국내선
20190906,진에어,0,비수기,국내선
20190907,진에어,0,비수기,국내선
20190908,진에어,0,비수기,국내선
20190909,진에어,0,비수기,국내선
20190910,진에어,0,비수기,국내선
20190911,진에어,1,성수기,국내선
20190912,진에어,1,성수기,국내선
20190913,진에어,1,성수기,국내선
20190914,진에어,1,성수기,국내선
20190915,진에어,1,성수기,국내선
20190916,진에어,1,성수기,국내선
20190917,진에어,0,비수기,국내선
20190918,진에어,0,비수기,국내선
20190919,진에어,0,비수기,국내선
20190920,진에어,0,비수기,국내선
20190921,진에어,0,비수기,국내선
20190922,진에어,0,비수기,국내선
20190923,진에어,0,비수기,국내선
20190924,진에어,0,비수기,국내선
20190925,진에어,0,비수기,국내선
20190926,진에어,0,비수기,국내선
20190927,진에어,0,비수기,국내선
20190928,진에어,0,비수기,국내선
20190929,진에어,0,비수기,국내선
20190930,진에어,0,비수기,국내선
20191001,진에어,0,비수기,국내선
20191002,진에어,0,비수기,국내선
20191003,진에어,1,성수기,국내선
20191004,진에어,1,성수기,국내선
20191005,진에어,1,성수기,국내선
20191006,진에어,1,성수기,국내선
20191007,진에어,1,성수기,국내선
20191008,진에어,1,성수기,국내선
20191009,진에어,1,성수기,국내선
20191010,진에어,0,비수기,국내선
20191011,진에어,0,비수기,국내선
20191012,진에어,0,비수기,국내선
20191013,진에어,0,비수기,국내선
20191014,진에어,0,비수기,국내선
20191015,진에어,0,비수기,국내선
20191016,진에어,0,비수기,국내선
20191017,진에어,0,비수기,국내선
20191018,진에어,0,비수기,국내선
20191019,진에어,0,비수기,국내선
20191020,진에어,0,비수기,국내선
20191021,진에어,0,비수기,국내선
20191022,진에어,0,비수기,국내선
20191023,진에어,0,비수기,국내선
20191024,진에어,0,비수기,국내선
20191025,진에어,0,비수기,국내선
20191026,진에어,0,비수기,국내선
20191027,진에어,0,비수기,국내선
20191028,진에어,0,비수기,국내선
20191029,진에어,0,비수기,국내선
20191030,진에어,0,비수기,국내선
20191031,진에어,0,비수기,국내선
20191101,진에어,0,비수기,국내선
20191102,진에어,0,비수기,국내선
20191103,진에어,0,비수기,국내선
20191104,진에어,0,비수기,국내선
20191105,진에어,0,비수기,국내선
20191106,진에어,0,비수기,국내선
20191107,진에어,0,비수기,국내선
20191108,진에어,0,비수기,국내선
20191109,진에어,0,비수기,국내선
20191110,진에어,0,비수기,국내선
20191111,진에어,0,비수기,국내선
20191112,진에어,0,비수기,국내선
20191113,진에어,0,비수기,국내선
20191114,진에어,0,비수기,국내선
20191115,진에어,0,비수기,국내선
20191116,진에어,0,비수기,국내선
20191117,진에어,0,비수기,국내선
20191118,진에어,0,비수기,국내선
20191119,진에어,0,비수기,국내선
20191120,진에어,0,비수기,국내선
20191121,진에어,0,비수기,국내선
20191122,진에어,0,비수기,국내선
20191123,진에어,0,비수기,국내선
20191124,진에어,0,비수기,국내선
20191125,진에어,0,비수기,국내선
20191126,진에어,0,비수기,국내선
20191127,진에어,0,비수기,국내선
20191128,진에어,0,비수기,국내선
20191129,진에어,0,비수기,국내선
20191130,진에어,0,비수기,국내선
20191201,진에어,0,비수기,국내선
20191202,진에어,0,비수기,국내선
20191203,진에어,0,비수기,국내선
20191204,진에어,0,비수기,국내선
20191205,진에어,0,비수기,국내선
20191206,진에어,0,비수기,국내선
20191207,진에어,0,비수기,국내선
20191208,진에어,0,비수기,국내선
20191209,진에어,0,비수기,국내선
20191210,진에어,0,비수기,국내선
20191211,진에어,0,비수기,국내선
20191212,진에어,0,비수기,국내선
20191213,진에어,0,비수기,국내선
20191214,진에어,0,비수기,국내선
20191215,진에어,0,비수기,국내선
20191216,진에어,0,비수기,국내선
20191217,진에어,0,비수기,국내선
20191218,진에어,0,비수기,국내선
20191219,진에어,0,비수기,국내선
20191220,진에어,0,비수기,국내선
20191221,진에어,0,비수기,국내선
20191222,진에어,0,비수기,국내선
20191223,진에어,0,비수기,국내선
20191224,진에어,0,비수기,국내선
20191225,진에어,0,비수기,국내선
20191226,진에어,0,비수기,국내선
20191227,진에어,0,비수기,국내선
20191228,진에어,0,비수기,국내선
20191229,진에어,0,비수기,국내선
20191230,진에어,0,비수기,국내선
20191231,진에어,1,성수기,국내선
20200101,진에어,1,성수기,국내선
20200102,진에어,0,비수기,국내선
20200103,진에어,0,비수기,국내선
20200104,진에어,0,비수기,국내선
20200105,진에어,0,비수기,국내선
20200106,진에어,0,비수기,국내선
20200107,진에어,0,비수기,국내선
20200108,진에어,0,비수기,국내선
20200109,진에어,0,비수기,국내선
20200110,진에어,0,비수기,국내선
20200111,진에어,0,비수기,국내선
20200112,진에어,0,비수기,국내선
20200113,진에어,0,비수기,국내선
20200114,진에어,0,비수기,국내선
20200115,진에어,0,비수기,국내선
20200116,진에어,0,비수기,국내선
20200117,진에어,0,비수기,국내선
20200118,진에어,0,비수기,국내선
20200119,진에어,0,비수기,국내선
20200120,진에어,0,비수기,국내선
20200121,진에어,0,비수기,국내선
20200122,진에어,0,비수기,국내선
20200123,진에어,1,성수기,국내선
20200124,진에어,1,성수기,국내선
20200125,진에어,1,성수기,국내선
20200126,진에어,1,성수기,국내선
20200127,진에어,1,성수기,국내선
20200128,진에어,1,성수기,국내선
20200129,진에어,0,비수기,국내선
20200130,진에어,0,비수기,국내선
20200131,진에어,0,비수기,국내선
20200201,진에어,0,비수기,국내선
20200202,진에어,0,비수기,국내선
20200203,진에어,0,비수기,국내선
20200204,진에어,0,비수기,국내선
20200205,진에어,0,비수기,국내선
20200206,진에어,0,비수기,국내선
20200207,진에어,0,비수기,국내선
20200208,진에어,0,비수기,국내선
20200209,진에어,0,비수기,국내선
20200210,진에어,0,비수기,국내선
20200211,진에어,0,비수기,국내선
20200212,진에어,0,비수기,국내선
20200213,진에어,0,비수기,국내선
20200214,진에어,0,비수기,국내선
20200215,진에어,0,비수기,국내선
20200216,진에어,0,비수기,국내선
20200217,진에어,0,비수기,국내선
20200218,진에어,0,비수기,국내선
20200219,진에어,0,비수기,국내선
20200220,진에어,0,비수기,국내선
20200221,진에어,0,비수기,국내선
20200222,진에어,1,성수기,국내선
20200223,진에어,1,성수기,국내선
20200224,진에어,1,성수기,국내선
20200225,진에어,1,성수기,국내선
20200226,진에어,1,성수기,국내선
20200227,진에어,1,성수기,국내선
20200228,진에어,1,성수기,국내선
20200229,진에어,1,성수기,국내선
20200301,진에어,0,비수기,국내선
20200302,진에어,0,비수기,국내선
20200303,진에어,0,비수기,국내선
20200304,진에어,0,비수기,국내선
20200305,진에어,0,비수기,국내선
20200306,진에어,0,비수기,국내선
20200307,진에어,0,비수기,국내선
20200308,진에어,0,비수기,국내선
20200309,진에어,0,비수기,국내선
20200310,진에어,0,비수기,국내선
20200311,진에어,0,비수기,국내선
20200312,진에어,0,비수기,국내선
20200313,진에어,0,비수기,국내선
20200314,진에어,0,비수기,국내선
20200315,진에어,0,비수기,국내선
20200316,진에어,0,비수기,국내선
20200317,진에어,0,비수기,국내선
20200318,진에어,0,비수기,국내선
20200319,진에어,0,비수기,국내선
20200320,진에어,0,비수기,국내선
20200321,진에어,0,비수기,국내선
20200322,진에어,0,비수기,국내선
20200323,진에어,0,비수기,국내선
20200324,진에어,0,비수기,국내선
20200325,진에어,0,비수기,국내선
20200326,진에어,0,비수기,국내선
20200327,진에어,0,비수기,국내선
20200328,진에어,0,비수기,국내선
20200329,진에어,0,비수기,국내선
20200330,진에어,0,비수기,국내선
20200331,진에어,0,비수기,국내선
20200401,진에어,0,비수기,국내선
20200402,진에어,0,비수기,국내선
20200403,진에어,0,비수기,국내선
20200404,진에어,0,비수기,국내선
20200405,진에어,0,비수기,국내선
20200406,진에어,0,비수기,국내선
20200407,진에어,0,비수기,국내선
20200408,진에어,0,비수기,국내선
20200409,진에어,0,비수기,국내선
20200410,진에어,0,비수기,국내선
20200411,진에어,0,비수기,국내선
20200412,진에어,0,비수기,국내선
20200413,진에어,0,비수기,국내선
20200414,진에어,0,비수기,국내선
20200415,진에어,0,비수기,국내선
20200416,진에어,0,비수기,국내선
20200417,진에어,0,비수기,국내선
20200418,진에어,0,비수기,국내선
20200419,진에어,0,비수기,국내선
20200420,진에어,0,비수기,국내선
20200421,진에어,0,비수기,국내선
20200422,진에어,0,비수기,국내선
20200423,진에어,0,비수기,국내선
20200424,진에어,0,비수기,국내선
20200425,진에어,0,비수기,국내선
20200426,진에어,0,비수기,국내선
20200427,진에어,0,비수기,국내선
20200428,진에어,0,비수기,국내선
20200429,진에어,0,비수기,국내선
20200430,진에어,1,성수기,국내선
20200501,진에어,1,성수기,국내선
20200502,진에어,1,성수기,국내선
20200503,진에어,1,성수기,국내선
20200504,진에어,1,성수기,국내선
20200505,진에어,1,성수기,국내선
20200506,진에어,0,비수기,국내선
20200507,진에어,0,비수기,국내선
20200508,진에어,0,비수기,국내선
20200509,진에어,0,비수기,국내선
20200510,진에어,0,비수기,국내선
20200511,진에어,0,비수기,국내선
20200512,진에어,0,비수기,국내선
20200513,진에어,0,비수기,국내선
20200514,진에어,0,비수기,국내선
20200515,진에어,0,비수기,국내선
20200516,진에어,0,비수기,국내선
20200517,진에어,0,비수기,국내선
20200518,진에어,0,비수기,국내선
20200519,진에어,0,비수기,국내선
20200520,진에어,0,비수기,국내선
20200521,진에어,0,비수기,국내선
20200522,진에어,0,비수기,국내선
20200523,진에어,0,비수기,국내선
20200524,진에어,0,비수기,국내선
20200525,진에어,0,비수기,국내선
20200526,진에어,0,비수기,국내선
20200527,진에어,0,비수기,국내선
20200528,진에어,0,비수기,국내선
20200529,진에어,0,비수기,국내선
20200530,진에어,0,비수기,국내선
20200531,진에어,0,비수기,국내선
20200601,진에어,0,비수기,국내선
20200602,진에어,0,비수기,국내선
20200603,진에어,0,비수기,국내선
20200604,진에어,0,비수기,국내선
20200605,진에어,0,비수기,국내선
20200606,진에어,0,비수기,국내선
20200607,진에어,0,비수기,국내선
20200608,진에어,0,비수기,국내선
20200609,진에어,0,비수기,국내선
20200610,진에어,0,비수기,국내선
20200611,진에어,0,비수기,국내선
20200612,진에어,0,비수기,국내선
20200613,진에어,0,비수기,국내선
20200614,진에어,0,비수기,국내선
20200615,진에어,0,비수기,국내선
20200616,진에어,0,비수기,국내선
20200617,진에어,0,비수기,국내선
20200618,진에어,0,비수기,국내선
20200619,진에어,0,비수기,국내선
20200620,진에어,0,비수기,국내선
20200621,진에어,0,비수기,국내선
20200622,진에어,0,비수기,국내선
20200623,진에어,0,비수기,국내선
20200624,진에어,0,비수기,국내선
20200625,진에어,0,비수기,국내선
20200626,진에어,0,비수기,국내선
20200627,진에어,0,비수기,국내선
20200628,진에어,0,비수기,국내선
20200629,진에어,0,비수기,국내선
20200630,진에어,0,비수기,국내선
20200701,진에어,0,비수기,국내선
20200702,진에어,0,비수기,국내선
20200703,진에어,0,비수기,국내선
20200704,진에어,0,비수기,국내선
20200705,진에어,0,비수기,국내선
20200706,진에어,0,비수기,국내선
20200707,진에어,0,비수기,국내선
20200708,진에어,0,비수기,국내선
20200709,진에어,0,비수기,국내선
20200710,진에어,0,비수기,국내선
20200711,진에어,0,비수기,국내선
20200712,진에어,0,비수기,국내선
20200713,진에어,0,비수기,국내선
20200714,진에어,0,비수기,국내선
20200715,진에어,0,비수기,국내선
20200716,진에어,0,비수기,국내선
20200717,진에어,0,비수기,국내선
20200718,진에어,0,비수기,국내선
20200719,진에어,0,비수기,국내선
20200720,진에어,0,비수기,국내선
20200721,진에어,0,비수기,국내선
20200722,진에어,0,비수기,국내선
20200723,진에어,0,비수기,국내선
20200724,진에어,0,비수기,국내선
20200725,진에어,1,성수기,국내선
20200726,진에어,1,성수기,국내선
20200727,진에어,1,성수기,국내선
20200728,진에어,1,성수기,국내선
20200729,진에어,1,성수기,국내선
20200730,진에어,1,성수기,국내선
20200731,진에어,1,성수기,국내선
20200801,진에어,1,성수기,국내선
20200802,진에어,1,성수기,국내선
20200803,진에어,1,성수기,국내선
20200804,진에어,1,성수기,국내선
20200805,진에어,1,성수기,국내선
20200806,진에어,1,성수기,국내선
20200807,진에어,1,성수기,국내선
20200808,진에어,1,성수기,국내선
20200809,진에어,1,성수기,국내선
20200810,진에어,1,성수기,국내선
20200811,진에어,1,성수기,국내선
20200812,진에어,1,성수기,국내선
20200813,진에어,1,성수기,국내선
20200814,진에어,1,성수기,국내선
20200815,진에어,1,성수기,국내선
20200816,진에어,1,성수기,국내선
20200817,진에어,1,성수기,국내선
20200818,진에어,1,성수기,국내선
20200819,진에어,1,성수기,국내선
20200820,진에어,1,성수기,국내선
20200821,진에어,1,성수기,국내선
20200822,진에어,1,성수기,국내선
20200823,진에어,0,비수기,국내선
20200824,진에어,0,비수기,국내선
20200825,진에어,0,비수기,국내선
20200826,진에어,0,비수기,국내선
20200827,진에어,0,비수기,국내선
20200828,진에어,0,비수기,국내선
20200829,진에어,0,비수기,국내선
20200830,진에어,0,비수기,국내선
20200831,진에어,0,비수기,국내선
20200901,진에어,0,비수기,국내선
20200902,진에어,0,비수기,국내선
20200903,진에어,0,비수기,국내선
20200904,진에어,0,비수기,국내선
20200905,진에어,0,비수기,국내선
20200906,진에어,0,비수기,국내선
20200907,진에어,0,비수기,국내선
20200908,진에어,0,비수기,국내선
20200909,진에어,0,비수기,국내선
20200910,진에어,0,비수기,국내선
20200911,진에어,0,비수기,국내선
20200912,진에어,0,비수기,국내선
20200913,진에어,0,비수기,국내선
20200914,진에어,0,비수기,국내선
20200915,진에어,0,비수기,국내선
20200916,진에어,0,비수기,국내선
20200917,진에어,0,비수기,국내선
20200918,진에어,0,비수기,국내선
20200919,진에어,0,비수기,국내선
20200920,진에어,0,비수기,국내선
20200921,진에어,0,비수기,국내선
20200922,진에어,0,비수기,국내선
20200923,진에어,0,비수기,국내선
20200924,진에어,0,비수기,국내선
20200925,진에어,0,비수기,국내선
20200926,진에어,0,비수기,국내선
20200927,진에어,0,비수기,국내선
20200928,진에어,0,비수기,국내선
20200929,진에어,1,성수기,국내선
20200930,진에어,1,성수기,국내선
20201001,진에어,1,성수기,국내선
20201002,진에어,1,성수기,국내선
20201003,진에어,1,성수기,국내선
20201004,진에어,1,성수기,국내선
20201005,진에어,1,성수기,국내선
20201006,진에어,0,비수기,국내선
20201007,진에어,0,비수기,국내선
20201008,진에어,1,성수기,국내선
20201009,진에어,1,성수기,국내선
20201010,진에어,1,성수기,국내선
20201011,진에어,1,성수기,국내선
20201012,진에어,0,비수기,국내선
20201013,진에어,0,비수기,국내선
20201014,진에어,0,비수기,국내선
20201015,진에어,0,비수기,국내선
20201016,진에어,0,비수기,국내선
20201017,진에어,0,비수기,국내선
20201018,진에어,0,비수기,국내선
20201019,진에어,0,비수기,국내선
20201020,진에어,0,비수기,국내선
20201021,진에어,0,비수기,국내선
20201022,진에어,0,비수기,국내선
20201023,진에어,0,비수기,국내선
20201024,진에어,0,비수기,국내선
20201025,진에어,0,비수기,국내선
20201026,진에어,0,비수기,국내선
20201027,진에어,0,비수기,국내선
20201028,진에어,0,비수기,국내선
20201029,진에어,0,비수기,국내선
20201030,진에어,0,비수기,국내선
20201031,진에어,0,비수기,국내선
20201101,진에어,0,비수기,국내선
20201102,진에어,0,비수기,국내선
20201103,진에어,0,비수기,국내선
20201104,진에어,0,비수기,국내선
20201105,진에어,0,비수기,국내선
20201106,진에어,0,비수기,국내선
20201107,진에어,0,비수기,국내선
20201108,진에어,0,비수기,국내선
20201109,진에어,0,비수기,국내선
20201110,진에어,0,비수기,국내선
20201111,진에어,0,비수기,국내선
20201112,진에어,0,비수기,국내선
20201113,진에어,0,비수기,국내선
20201114,진에어,0,비수기,국내선
20201115,진에어,0,비수기,국내선
20201116,진에어,0,비수기,국내선
20201117,진에어,0,비수기,국내선
20201118,진에어,0,비수기,국내선
20201119,진에어,0,비수기,국내선
20201120,진에어,0,비수기,국내선
20201121,진에어,0,비수기,국내선
20201122,진에어,0,비수기,국내선
20201123,진에어,0,비수기,국내선
20201124,진에어,0,비수기,국내선
20201125,진에어,0,비수기,국내선
20201126,진에어,0,비수기,국내선
20201127,진에어,0,비수기,국내선
20201128,진에어,0,비수기,국내선
20201129,진에어,0,비수기,국내선
20201130,진에어,0,비수기,국내선
20201201,진에어,0,비수기,국내선
20201202,진에어,0,비수기,국내선
20201203,진에어,0,비수기,국내선
20201204,진에어,0,비수기,국내선
20201205,진에어,0,비수기,국내선
20201206,진에어,0,비수기,국내선
20201207,진에어,0,비수기,국내선
20201208,진에어,0,비수기,국내선
20201209,진에어,0,비수기,국내선
20201210,진에어,0,비수기,국내선
20201211,진에어,0,비수기,국내선
20201212,진에어,0,비수기,국내선
20201213,진에어,0,비수기,국내선
20201214,진에어,0,비수기,국내선
20201215,진에어,0,비수기,국내선
20201216,진에어,0,비수기,국내선
20201217,진에어,0,비수기,국내선
20201218,진에어,0,비수기,국내선
20201219,진에어,0,비수기,국내선
20201220,진에어,0,비수기,국내선
20201221,진에어,0,비수기,국내선
20201222,진에어,0,비수기,국내선
20201223,진에어,0,비수기,국내선
20201224,진에어,0,비수기,국내선
20201225,진에어,1,성수기,국내선
20201226,진에어,1,성수기,국내선
20201227,진에어,1,성수기,국내선
20201228,진에어,0,비수기,국내선
20201229,진에어,0,비수기,국내선
20201230,진에어,0,비수기,국내선
20201231,진에어,1,성수기,국내선
20190101,티웨이항공,1,성수기,국내선
20190102,티웨이항공,0,비수기,국내선
20190103,티웨이항공,0,비수기,국내선
20190104,티웨이항공,0,비수기,국내선
20190105,티웨이항공,0,비수기,국내선
20190106,티웨이항공,0,비수기,국내선
20190107,티웨이항공,0,비수기,국내선
20190108,티웨이항공,0,비수기,국내선
20190109,티웨이항공,0,비수기,국내선
20190110,티웨이항공,0,비수기,국내선
20190111,티웨이항공,0,비수기,국내선
20190112,티웨이항공,0,비수기,국내선
20190113,티웨이항공,0,비수기,국내선
20190114,티웨이항공,0,비수기,국내선
20190115,티웨이항공,0,비수기,국내선
20190116,티웨이항공,0,비수기,국내선
20190117,티웨이항공,0,비수기,국내선
20190118,티웨이항공,0,비수기,국내선
20190119,티웨이항공,0,비수기,국내선
20190120,티웨이항공,0,비수기,국내선
20190121,티웨이항공,0,비수기,국내선
20190122,티웨이항공,0,비수기,국내선
20190123,티웨이항공,0,비수기,국내선
20190124,티웨이항공,0,비수기,국내선
20190125,티웨이항공,0,비수기,국내선
20190126,티웨이항공,0,비수기,국내선
20190127,티웨이항공,0,비수기,국내선
20190128,티웨이항공,0,비수기,국내선
20190129,티웨이항공,0,비수기,국내선
20190130,티웨이항공,0,비수기,국내선
20190131,티웨이항공,0,비수기,국내선
20190201,티웨이항공,0,비수기,국내선
20190202,티웨이항공,1,성수기,국내선
20190203,티웨이항공,1,성수기,국내선
20190204,티웨이항공,1,성수기,국내선
20190205,티웨이항공,1,성수기,국내선
20190206,티웨이항공,1,성수기,국내선
20190207,티웨이항공,1,성수기,국내선
20190208,티웨이항공,0,비수기,국내선
20190209,티웨이항공,0,비수기,국내선
20190210,티웨이항공,0,비수기,국내선
20190211,티웨이항공,0,비수기,국내선
20190212,티웨이항공,0,비수기,국내선
20190213,티웨이항공,0,비수기,국내선
20190214,티웨이항공,0,비수기,국내선
20190215,티웨이항공,0,비수기,국내선
20190216,티웨이항공,0,비수기,국내선
20190217,티웨이항공,0,비수기,국내선
20190218,티웨이항공,0,비수기,국내선
20190219,티웨이항공,0,비수기,국내선
20190220,티웨이항공,0,비수기,국내선
20190221,티웨이항공,0,비수기,국내선
20190222,티웨이항공,0,비수기,국내선
20190223,티웨이항공,1,성수기,국내선
20190224,티웨이항공,1,성수기,국내선
20190225,티웨이항공,1,성수기,국내선
20190226,티웨이항공,1,성수기,국내선
20190227,티웨이항공,1,성수기,국내선
20190228,티웨이항공,1,성수기,국내선
20190301,티웨이항공,1,성수기,국내선
20190302,티웨이항공,1,성수기,국내선
20190303,티웨이항공,1,성수기,국내선
20190304,티웨이항공,0,비수기,국내선
20190305,티웨이항공,0,비수기,국내선
20190306,티웨이항공,0,비수기,국내선
20190307,티웨이항공,0,비수기,국내선
